username,user_id,email,user_role,ip_region,hour,device_type,action,session_period,risk_score,risk_level,timestamp,is_weekend,is_business_hours,is_sensitive_action,is_failed_action,session_length_category
accountant_075,accountant_075,accountant_075@hospital.com,accountant,Canada,8,desktop,page_view_financial_data,6,0.35,medium,2025-09-11T08:43:56.906654,False,False,False,False,short
employee_087,employee_087,employee_087@hospital.com,employee,Vietnam,20,mobile,page_view_dashboard,12,0.35,medium,2025-09-16T20:58:03.906654,False,False,False,False,short
nurse_040,nurse_040,nurse_040@hospital.com,nurse,UK,19,new,click_nav_medical_header,6,0.35,medium,2025-08-20T19:49:11.906654,False,False,False,False,short
nurse_038,nurse_038,nurse_038@hospital.com,nurse,Vietnam,8,mobile,user_login,91,0.25,medium,2025-09-19T08:52:52.906654,False,False,False,False,medium
manager_006,manager_006,manager_006@hospital.com,manager,Vietnam,13,desktop,navigate_to_admin,48,0.4,medium,2025-08-29T13:55:37.906654,False,True,False,False,medium
guest_092,guest_092,guest_092@hospital.com,guest,Vietnam,23,desktop,user_login,11,0.45,medium,2025-09-03T23:29:39.906654,False,False,False,False,short
accountant_066,accountant_066,accountant_066@hospital.com,accountant,Canada,6,mobile,click_nav_financial_header,8,0.4,medium,2025-08-21T06:36:23.906654,False,False,False,False,short
nurse_037,nurse_037,nurse_037@hospital.com,nurse,Singapore,3,desktop,user_login,27,0.4,medium,2025-09-20T03:01:16.906654,True,False,False,False,short
nurse_032,nurse_032,nurse_032@hospital.com,nurse,US,2,desktop,page_view_medical_records,62,0.35,medium,2025-08-25T02:43:50.906654,False,False,False,False,medium
nurse_035,nurse_035,nurse_035@hospital.com,nurse,UK,22,desktop,click_nav_medical_header,31,0.3,medium,2025-08-27T22:23:47.907655,False,False,False,False,medium
employee_086,employee_086,employee_086@hospital.com,employee,UK,10,desktop,page_view_dashboard,95,0.3,medium,2025-08-24T10:46:58.907655,True,True,False,False,medium
nurse_054,nurse_054,nurse_054@hospital.com,nurse,Australia,17,desktop,user_logout,10,0.3,medium,2025-08-28T17:00:23.907655,False,True,False,False,short
doctor_025,doctor_025,doctor_025@hospital.com,doctor,Vietnam,4,desktop,user_login,70,0.4,medium,2025-09-08T04:48:34.907655,False,False,False,False,medium
doctor_022,doctor_022,doctor_022@hospital.com,doctor,Vietnam,23,desktop,click_nav_medical_header,2,0.35,medium,2025-09-07T23:12:50.907655,True,False,False,False,short
employee_090,employee_090,employee_090@hospital.com,employee,Nigeria,18,mobile,user_logout,100,0.4,medium,2025-09-04T18:39:28.907655,False,False,False,False,medium
guest_091,guest_091,guest_091@hospital.com,guest,UK,15,desktop,user_login,13,0.4,medium,2025-08-27T15:27:53.907655,False,True,False,False,short
guest_097,guest_097,guest_097@hospital.com,guest,Nigeria,15,mobile,page_view_dashboard,92,0.4,medium,2025-09-07T15:12:50.907655,True,True,False,False,medium
guest_098,guest_098,guest_098@hospital.com,guest,Nigeria,3,desktop,user_logout,7,0.55,high,2025-08-24T03:50:19.907655,True,False,False,False,short
nurse_057,nurse_057,nurse_057@hospital.com,nurse,Nigeria,0,mobile,page_view_prescriptions,11,0.4,medium,2025-09-15T00:18:46.907655,False,False,False,False,short
nurse_033,nurse_033,nurse_033@hospital.com,nurse,Nigeria,16,known,access_patient_record,52,0.35,medium,2025-08-20T16:39:02.907655,False,True,False,False,medium
accountant_070,accountant_070,accountant_070@hospital.com,accountant,Australia,23,desktop,access_financial_report,37,0.45,medium,2025-09-18T23:03:00.907655,False,False,False,False,medium
nurse_046,nurse_046,nurse_046@hospital.com,nurse,Nigeria,7,mobile,user_login,8,0.35,medium,2025-09-03T07:44:36.907655,False,False,False,False,short
contractor_063,contractor_063,contractor_063@hospital.com,contractor,US,23,mobile,page_view_financial_data,24,0.4,medium,2025-08-29T23:36:43.907655,False,False,False,False,short
manager_004,manager_004,manager_004@hospital.com,manager,Australia,17,desktop,access_audit_log,5,0.35,medium,2025-09-07T17:15:17.907655,True,True,False,False,short
accountant_068,accountant_068,accountant_068@hospital.com,accountant,Canada,14,tablet,click_nav_financial_header,58,0.5,high,2025-09-17T14:53:17.907655,False,True,False,False,medium
nurse_049,nurse_049,nurse_049@hospital.com,nurse,France,9,desktop,page_view_medical_records,7,0.4,medium,2025-09-12T09:58:01.907655,False,True,False,False,short
doctor_016,doctor_016,doctor_016@hospital.com,doctor,Brazil,1,new,click_nav_medical_header,9,0.6,high,2025-08-28T01:05:16.907655,False,False,False,False,short
employee_085,employee_085,employee_085@hospital.com,employee,Australia,2,desktop,page_view_dashboard,5,0.35,medium,2025-09-14T02:43:16.907655,True,False,False,False,short
accountant_070,accountant_070,accountant_070@hospital.com,accountant,Nigeria,4,desktop,user_login,17,0.35,medium,2025-09-14T04:42:27.907655,True,False,False,False,short
nurse_031,nurse_031,nurse_031@hospital.com,nurse,UK,16,desktop,page_view_medical_records,48,0.25,medium,2025-09-06T16:47:19.907655,True,True,False,False,medium
nurse_054,nurse_054,nurse_054@hospital.com,nurse,Australia,17,desktop,click_nav_medical_header,9,0.3,medium,2025-09-08T17:52:33.907655,False,True,False,False,short
nurse_037,nurse_037,nurse_037@hospital.com,nurse,Australia,20,desktop,access_patient_record,68,0.3,medium,2025-08-21T20:03:20.907655,False,False,False,False,medium
nurse_055,nurse_055,nurse_055@hospital.com,nurse,Vietnam,6,mobile,page_view_prescriptions,41,0.3,medium,2025-09-04T06:36:08.907655,False,False,False,False,medium
nurse_056,nurse_056,nurse_056@hospital.com,nurse,UK,3,mobile,click_nav_medical_header,4,0.25,medium,2025-08-29T03:10:41.907655,False,False,False,False,short
contractor_062,contractor_062,contractor_062@hospital.com,contractor,Vietnam,13,desktop,suspicious_activity_detected,26,0.55,high,2025-09-03T13:30:57.907655,False,True,False,False,short
guest_096,guest_096,guest_096@hospital.com,guest,UK,15,mobile,page_view_home,54,0.45,medium,2025-09-09T15:43:29.907655,False,True,False,False,medium
contractor_059,contractor_059,contractor_059@hospital.com,contractor,UK,15,desktop,user_logout,31,0.4,medium,2025-09-18T15:00:33.907655,False,True,False,False,medium
doctor_009,doctor_009,doctor_009@hospital.com,doctor,Vietnam,22,mobile,access_patient_record,25,0.35,medium,2025-08-25T22:09:10.907655,False,False,False,False,short
nurse_037,nurse_037,nurse_037@hospital.com,nurse,Australia,0,desktop,user_login,54,0.3,medium,2025-09-14T00:29:07.907655,True,False,False,False,medium
accountant_068,accountant_068,accountant_068@hospital.com,accountant,US,5,mobile,page_view_financial_data,10,0.55,high,2025-09-17T05:13:21.907655,False,False,False,False,short
doctor_015,doctor_015,doctor_015@hospital.com,doctor,Nigeria,7,mobile,user_logout,91,0.3,medium,2025-08-26T07:48:52.907655,False,False,False,False,medium
manager_006,manager_006,manager_006@hospital.com,manager,Vietnam,16,known,page_view_dashboard,12,0.5,high,2025-08-23T16:04:12.907655,True,True,False,False,short
nurse_056,nurse_056,nurse_056@hospital.com,nurse,UK,5,mobile,page_view_prescriptions,38,0.25,medium,2025-09-03T05:32:09.907655,False,False,False,False,medium
employee_089,employee_089,employee_089@hospital.com,employee,US,19,desktop,page_view_home,16,0.4,medium,2025-08-28T19:23:31.907655,False,False,False,False,short
nurse_037,nurse_037,nurse_037@hospital.com,nurse,Australia,19,desktop,page_view_medical_records,18,0.3,medium,2025-08-24T19:35:46.907655,True,False,False,False,short
employee_088,employee_088,employee_088@hospital.com,employee,Vietnam,22,mobile,user_login,11,0.4,medium,2025-08-27T22:19:05.907655,False,False,False,False,short
nurse_051,nurse_051,nurse_051@hospital.com,nurse,US,21,desktop,page_view_medical_records,11,0.35,medium,2025-09-10T21:32:32.907655,False,False,False,False,short
nurse_039,nurse_039,nurse_039@hospital.com,nurse,Canada,11,tablet,page_view_medical_records,38,0.3,medium,2025-09-03T11:34:42.907655,False,True,False,False,medium
guest_092,guest_092,guest_092@hospital.com,guest,India,11,desktop,user_logout,34,0.5,high,2025-09-18T11:10:04.907655,False,True,False,False,medium
accountant_069,accountant_069,accountant_069@hospital.com,accountant,UK,22,desktop,page_view_financial_data,34,0.35,medium,2025-09-15T22:39:10.907655,False,False,False,False,medium
nurse_040,nurse_040,nurse_040@hospital.com,nurse,Nigeria,14,desktop,page_view_prescriptions,166,0.3,medium,2025-09-14T14:56:49.907655,True,True,False,False,long
employee_076,employee_076,employee_076@hospital.com,employee,US,14,mobile,user_login,10,0.35,medium,2025-08-24T14:17:51.907655,True,True,False,False,short
doctor_010,doctor_010,doctor_010@hospital.com,doctor,US,22,mobile,user_login,28,0.3,medium,2025-08-21T22:50:03.907655,False,False,False,False,short
doctor_020,doctor_020,doctor_020@hospital.com,doctor,US,13,desktop,access_patient_record,50,0.3,medium,2025-08-24T13:10:59.907655,True,True,False,False,medium
nurse_044,nurse_044,nurse_044@hospital.com,nurse,UK,18,mobile,access_patient_record,10,0.25,medium,2025-09-17T18:25:52.907655,False,False,False,False,short
employee_085,employee_085,employee_085@hospital.com,employee,Australia,21,desktop,user_logout,17,0.35,medium,2025-09-12T21:55:27.907655,False,False,False,False,short
employee_078,employee_078,employee_078@hospital.com,employee,Vietnam,15,mobile,user_logout,48,0.35,medium,2025-09-08T15:34:49.907655,False,True,False,False,medium
accountant_066,accountant_066,accountant_066@hospital.com,accountant,Canada,16,mobile,click_nav_financial_header,16,0.35,medium,2025-09-18T16:27:39.907655,False,True,False,False,short
doctor_012,doctor_012,doctor_012@hospital.com,doctor,Vietnam,5,desktop,user_logout,36,0.35,medium,2025-08-28T05:54:57.907655,False,False,False,False,medium
nurse_052,nurse_052,nurse_052@hospital.com,nurse,UK,6,desktop,user_logout,28,0.35,medium,2025-09-17T06:43:50.907655,False,False,False,False,short
nurse_043,nurse_043,nurse_043@hospital.com,nurse,US,4,desktop,click_nav_medical_header,46,0.3,medium,2025-08-29T04:26:18.907655,False,False,False,False,medium
admin_001,admin_001,admin_001@hospital.com,admin,UK,10,desktop,user_login,4,0.35,medium,2025-09-12T10:13:56.907655,False,True,False,False,short
employee_077,employee_077,employee_077@hospital.com,employee,Australia,6,mobile,user_logout,32,0.35,medium,2025-09-19T06:30:47.907655,False,False,False,False,medium
doctor_027,doctor_027,doctor_027@hospital.com,doctor,Nigeria,5,mobile,page_view_prescriptions,47,0.4,medium,2025-09-10T05:02:10.907655,False,False,False,False,medium
contractor_060,contractor_060,contractor_060@hospital.com,contractor,Vietnam,10,desktop,user_logout,22,0.5,high,2025-09-13T10:01:20.907655,True,True,False,False,short
accountant_073,accountant_073,accountant_073@hospital.com,accountant,Canada,16,desktop,page_view_financial_data,24,0.4,medium,2025-09-15T16:29:22.907655,False,True,False,False,short
nurse_051,nurse_051,nurse_051@hospital.com,nurse,India,4,desktop,click_nav_medical_header,49,0.45,medium,2025-09-09T04:26:55.907655,False,False,False,False,medium
doctor_024,doctor_024,doctor_024@hospital.com,doctor,India,20,mobile,page_view_medical_records,24,0.5,high,2025-08-30T20:56:28.907655,True,False,False,False,short
accountant_066,accountant_066,accountant_066@hospital.com,accountant,Canada,17,mobile,access_financial_report,20,0.35,medium,2025-09-15T17:27:55.907655,False,True,False,False,short
nurse_050,nurse_050,nurse_050@hospital.com,nurse,Brazil,5,mobile,click_nav_medical_header,64,0.45,medium,2025-09-13T05:18:41.907655,True,False,False,False,medium
contractor_060,contractor_060,contractor_060@hospital.com,contractor,Australia,23,desktop,page_view_financial_data,15,0.45,medium,2025-09-08T23:23:53.907655,False,False,False,False,short
doctor_014,doctor_014,doctor_014@hospital.com,doctor,Vietnam,22,mobile,click_nav_medical_header,13,0.4,medium,2025-08-31T22:06:21.908656,True,False,False,False,short
guest_094,guest_094,guest_094@hospital.com,guest,Nigeria,3,mobile,page_view_dashboard,19,0.55,high,2025-08-27T03:04:05.908656,False,False,False,False,short
nurse_055,nurse_055,nurse_055@hospital.com,nurse,Vietnam,19,mobile,user_login,15,0.3,medium,2025-08-20T19:51:19.908656,False,False,False,False,short
employee_082,employee_082,employee_082@hospital.com,employee,US,0,desktop,page_view_home,26,0.45,medium,2025-09-14T00:23:00.908656,True,False,False,False,short
admin_001,admin_001,admin_001@hospital.com,admin,Japan,8,desktop,user_logout,41,0.5,high,2025-08-26T08:45:55.908656,False,False,False,False,medium
doctor_017,doctor_017,doctor_017@hospital.com,doctor,UK,7,desktop,access_patient_record,237,0.35,medium,2025-09-14T07:18:01.908656,True,False,False,False,long
contractor_059,contractor_059,contractor_059@hospital.com,contractor,UK,17,desktop,access_financial_report,7,0.4,medium,2025-08-26T17:24:01.908656,False,True,False,False,short
employee_089,employee_089,employee_089@hospital.com,employee,US,7,desktop,user_login,32,0.4,medium,2025-09-14T07:44:39.908656,True,False,False,False,medium
employee_087,employee_087,employee_087@hospital.com,employee,Vietnam,5,new,page_view_dashboard,15,0.45,medium,2025-08-30T05:59:55.908656,True,False,False,False,short
contractor_059,contractor_059,contractor_059@hospital.com,contractor,UK,17,mobile,user_login,25,0.5,high,2025-09-03T17:47:18.908656,False,True,False,False,short
nurse_046,nurse_046,nurse_046@hospital.com,nurse,Nigeria,1,mobile,user_logout,20,0.35,medium,2025-09-07T01:22:56.908656,True,False,False,False,short
employee_078,employee_078,employee_078@hospital.com,employee,Singapore,20,mobile,page_view_home,26,0.5,high,2025-08-21T20:44:34.908656,False,False,False,False,short
nurse_056,nurse_056,nurse_056@hospital.com,nurse,UK,5,mobile,user_logout,269,0.25,medium,2025-08-29T05:09:09.908656,False,False,False,False,long
accountant_069,accountant_069,accountant_069@hospital.com,accountant,UK,11,desktop,page_view_financial_data,20,0.3,medium,2025-09-01T11:39:38.908656,False,True,False,False,short
employee_077,employee_077,employee_077@hospital.com,employee,Australia,12,mobile,page_view_dashboard,121,0.3,medium,2025-08-26T12:14:40.908656,False,True,False,False,long
nurse_028,nurse_028,nurse_028@hospital.com,nurse,UK,16,new,page_view_prescriptions,6,0.4,medium,2025-09-09T16:46:30.908656,False,True,False,False,short
contractor_061,contractor_061,contractor_061@hospital.com,contractor,US,21,desktop,page_view_financial_data,21,0.4,medium,2025-09-05T21:12:43.908656,False,False,False,False,short
contractor_061,contractor_061,contractor_061@hospital.com,contractor,US,0,desktop,user_login,19,0.4,medium,2025-08-27T00:53:08.908656,False,False,False,False,short
nurse_044,nurse_044,nurse_044@hospital.com,nurse,Japan,13,mobile,user_logout,12,0.3,medium,2025-08-30T13:48:55.908656,True,True,False,False,short
accountant_071,accountant_071,accountant_071@hospital.com,accountant,UK,17,known,access_financial_report,13,0.55,high,2025-09-06T17:47:33.908656,True,True,False,False,short
nurse_032,nurse_032,nurse_032@hospital.com,nurse,US,10,desktop,unauthorized_access_attempt,28,0.45,medium,2025-08-29T10:32:00.908656,False,True,False,True,short
employee_078,employee_078,employee_078@hospital.com,employee,Vietnam,10,mobile,user_login,15,0.35,medium,2025-08-31T10:04:20.908656,True,True,False,False,short
employee_080,employee_080,employee_080@hospital.com,employee,Vietnam,6,desktop,user_login,5,0.4,medium,2025-09-12T06:13:22.908656,False,False,False,False,short
doctor_026,doctor_026,doctor_026@hospital.com,doctor,US,15,mobile,page_view_medical_records,33,0.35,medium,2025-09-20T15:22:37.908656,True,True,False,False,medium
doctor_027,doctor_027,doctor_027@hospital.com,doctor,Nigeria,10,desktop,classified_data_access,44,0.75,critical,2025-09-11T10:37:10.908656,False,True,False,False,medium
nurse_050,nurse_050,nurse_050@hospital.com,nurse,Nigeria,8,mobile,page_view_prescriptions,71,0.35,medium,2025-08-23T08:58:35.908656,True,False,False,False,medium
doctor_027,doctor_027,doctor_027@hospital.com,doctor,Canada,14,desktop,page_view_prescriptions,22,0.35,medium,2025-09-03T14:51:16.908656,False,True,False,False,short
doctor_020,doctor_020,doctor_020@hospital.com,doctor,US,10,desktop,user_logout,78,0.3,medium,2025-08-31T10:24:38.908656,True,True,False,False,medium
nurse_052,nurse_052,nurse_052@hospital.com,nurse,UK,22,desktop,click_nav_medical_header,21,0.35,medium,2025-08-22T22:14:35.908656,False,False,False,False,short
accountant_066,accountant_066,accountant_066@hospital.com,accountant,France,19,mobile,click_nav_financial_header,65,0.5,high,2025-09-16T19:04:16.908656,False,False,False,False,medium
nurse_046,nurse_046,nurse_046@hospital.com,nurse,Germany,3,mobile,page_view_prescriptions,41,0.45,medium,2025-08-21T03:27:26.908656,False,False,False,False,medium
employee_087,employee_087,employee_087@hospital.com,employee,Vietnam,21,mobile,page_view_dashboard,10,0.35,medium,2025-09-14T21:24:17.908656,True,False,False,False,short
accountant_073,accountant_073,accountant_073@hospital.com,accountant,Vietnam,9,desktop,user_logout,11,0.3,medium,2025-09-04T09:22:28.908656,False,True,False,False,short
guest_097,guest_097,guest_097@hospital.com,guest,Canada,15,mobile,page_view_dashboard,17,0.5,high,2025-09-12T15:42:37.908656,False,True,False,False,short
nurse_030,nurse_030,nurse_030@hospital.com,nurse,Nigeria,20,desktop,click_nav_medical_header,6,0.4,medium,2025-09-01T20:49:08.908656,False,False,False,False,short
employee_089,employee_089,employee_089@hospital.com,employee,Germany,2,desktop,page_view_dashboard,4,0.5,high,2025-09-08T02:30:07.908656,False,False,False,False,short
doctor_025,doctor_025,doctor_025@hospital.com,doctor,Vietnam,15,desktop,user_logout,34,0.35,medium,2025-09-14T15:36:09.908656,True,True,False,False,medium
contractor_063,contractor_063,contractor_063@hospital.com,contractor,UK,4,mobile,page_view_financial_data,38,0.5,high,2025-09-02T04:45:00.908656,False,False,False,False,medium
manager_006,manager_006,manager_006@hospital.com,manager,Vietnam,20,desktop,navigate_to_admin,21,0.45,medium,2025-09-11T20:36:48.908656,False,False,False,False,short
contractor_062,contractor_062,contractor_062@hospital.com,contractor,Vietnam,13,desktop,access_financial_report,8,0.35,medium,2025-09-07T13:52:07.908656,True,True,False,False,short
employee_080,employee_080,employee_080@hospital.com,employee,Vietnam,21,desktop,user_logout,11,0.4,medium,2025-09-10T21:31:29.908656,False,False,False,False,short
nurse_028,nurse_028,nurse_028@hospital.com,nurse,UK,11,mobile,click_nav_medical_header,288,0.3,medium,2025-09-19T11:25:43.908656,False,True,False,False,long
nurse_044,nurse_044,nurse_044@hospital.com,nurse,Brazil,0,mobile,page_view_medical_records,37,0.35,medium,2025-08-27T00:42:42.908656,False,False,False,False,medium
nurse_042,nurse_042,nurse_042@hospital.com,nurse,Australia,12,desktop,click_nav_medical_header,20,0.25,medium,2025-08-22T12:17:31.908656,False,True,False,False,short
doctor_018,doctor_018,doctor_018@hospital.com,doctor,UK,2,mobile,page_view_prescriptions,33,0.35,medium,2025-09-14T02:35:56.908656,True,False,False,False,medium
accountant_075,accountant_075,accountant_075@hospital.com,accountant,Canada,22,desktop,click_nav_financial_header,12,0.35,medium,2025-09-10T22:12:44.908656,False,False,False,False,short
doctor_011,doctor_011,doctor_011@hospital.com,doctor,Vietnam,20,desktop,user_login,208,0.3,medium,2025-09-17T20:59:14.908656,False,False,False,False,long
doctor_011,doctor_011,doctor_011@hospital.com,doctor,Vietnam,8,desktop,user_logout,8,0.3,medium,2025-08-31T08:35:54.908656,True,False,False,False,short
employee_088,employee_088,employee_088@hospital.com,employee,Vietnam,9,mobile,user_login,8,0.35,medium,2025-08-27T09:36:51.908656,False,True,False,False,short
guest_100,guest_100,guest_100@hospital.com,guest,Nigeria,8,desktop,user_logout,40,0.5,high,2025-08-25T08:38:13.908656,False,False,False,False,medium
employee_078,employee_078,employee_078@hospital.com,employee,Vietnam,5,mobile,page_view_home,43,0.4,medium,2025-08-23T05:47:20.908656,True,False,False,False,medium
accountant_069,accountant_069,accountant_069@hospital.com,accountant,Japan,12,desktop,click_nav_financial_header,8,0.4,medium,2025-08-28T12:00:37.908656,False,True,False,False,short
accountant_067,accountant_067,accountant_067@hospital.com,accountant,Canada,2,mobile,click_nav_financial_header,20,0.45,medium,2025-09-07T02:14:04.908656,True,False,False,False,short
employee_086,employee_086,employee_086@hospital.com,employee,UK,10,desktop,user_login,7,0.3,medium,2025-09-06T10:52:10.908656,True,True,False,False,short
guest_093,guest_093,guest_093@hospital.com,guest,Australia,19,mobile,user_login,49,0.55,high,2025-09-02T19:56:41.908656,False,False,False,False,medium
doctor_027,doctor_027,doctor_027@hospital.com,doctor,Nigeria,7,desktop,page_view_prescriptions,24,0.3,medium,2025-09-01T07:15:05.908656,False,False,False,False,short
employee_090,employee_090,employee_090@hospital.com,employee,Nigeria,7,mobile,user_login,49,0.4,medium,2025-09-08T07:47:39.908656,False,False,False,False,medium
employee_087,employee_087,employee_087@hospital.com,employee,Vietnam,12,mobile,page_view_dashboard,3,0.3,medium,2025-09-16T12:30:47.908656,False,True,False,False,short
contractor_065,contractor_065,contractor_065@hospital.com,contractor,Nigeria,8,desktop,failed_login_attempt,9,0.55,high,2025-09-11T08:43:21.908656,False,False,False,True,short
doctor_022,doctor_022,doctor_022@hospital.com,doctor,US,7,known,page_view_prescriptions,6,0.55,high,2025-08-27T07:03:41.908656,False,False,False,False,short
accountant_069,accountant_069,accountant_069@hospital.com,accountant,UK,15,desktop,click_nav_financial_header,27,0.3,medium,2025-09-15T15:58:21.908656,False,True,False,False,short
employee_088,employee_088,employee_088@hospital.com,employee,Vietnam,14,mobile,user_logout,123,0.35,medium,2025-09-02T14:30:26.908656,False,True,False,False,long
nurse_034,nurse_034,nurse_034@hospital.com,nurse,Nigeria,23,mobile,user_logout,8,0.35,medium,2025-08-22T23:29:02.908656,False,False,False,False,short
admin_002,admin_002,admin_002@hospital.com,admin,UK,18,desktop,page_view_dashboard,22,0.4,medium,2025-09-12T18:08:09.908656,False,False,False,False,short
nurse_035,nurse_035,nurse_035@hospital.com,nurse,UK,17,desktop,access_patient_record,13,0.25,medium,2025-08-26T17:10:21.908656,False,True,False,False,short
nurse_044,nurse_044,nurse_044@hospital.com,nurse,UK,13,mobile,user_logout,13,0.2,low,2025-08-29T13:53:22.908656,False,True,False,False,short
nurse_048,nurse_048,nurse_048@hospital.com,nurse,Japan,9,mobile,click_nav_medical_header,43,0.4,medium,2025-09-09T09:01:53.908656,False,True,False,False,medium
accountant_073,accountant_073,accountant_073@hospital.com,accountant,Japan,23,desktop,page_view_financial_data,99,0.45,medium,2025-09-09T23:02:22.908656,False,False,False,False,medium
nurse_038,nurse_038,nurse_038@hospital.com,nurse,Vietnam,3,mobile,page_view_prescriptions,44,0.25,medium,2025-08-29T03:17:52.908656,False,False,False,False,medium
guest_100,guest_100,guest_100@hospital.com,guest,Nigeria,13,desktop,page_view_home,6,0.45,medium,2025-09-15T13:38:44.908656,False,True,False,False,short
employee_087,employee_087,employee_087@hospital.com,employee,Japan,8,mobile,page_view_dashboard,14,0.45,medium,2025-09-01T08:58:29.908656,False,False,False,False,short
contractor_064,contractor_064,contractor_064@hospital.com,contractor,Vietnam,12,mobile,user_login,32,0.35,medium,2025-09-05T12:28:40.908656,False,True,False,False,medium
doctor_021,doctor_021,doctor_021@hospital.com,doctor,UK,8,mobile,page_view_medical_records,18,0.3,medium,2025-09-12T08:58:25.908656,False,False,False,False,short
doctor_010,doctor_010,doctor_010@hospital.com,doctor,US,10,mobile,user_logout,7,0.25,medium,2025-09-01T10:05:01.908656,False,True,False,False,short
employee_086,employee_086,employee_086@hospital.com,employee,UK,23,desktop,page_view_home,10,0.35,medium,2025-08-31T23:44:48.908656,True,False,False,False,short
nurse_034,nurse_034,nurse_034@hospital.com,nurse,Nigeria,10,mobile,user_logout,8,0.3,medium,2025-08-30T10:56:51.908656,True,True,False,False,short
guest_095,guest_095,guest_095@hospital.com,guest,UK,7,mobile,page_view_home,13,0.5,high,2025-09-10T07:03:46.908656,False,False,False,False,short
contractor_062,contractor_062,contractor_062@hospital.com,contractor,US,14,desktop,page_view_financial_data,102,0.45,medium,2025-09-12T14:47:18.908656,False,True,False,False,medium
accountant_075,accountant_075,accountant_075@hospital.com,accountant,Canada,19,desktop,suspicious_activity_detected,48,0.55,high,2025-09-13T19:21:23.908656,True,False,False,False,medium
nurse_054,nurse_054,nurse_054@hospital.com,nurse,US,8,mobile,user_login,5,0.55,high,2025-09-10T08:52:27.908656,False,False,False,False,short
employee_083,employee_083,employee_083@hospital.com,employee,Vietnam,17,mobile,page_view_dashboard,2,0.4,medium,2025-08-28T17:57:56.908656,False,True,False,False,short
doctor_008,doctor_008,doctor_008@hospital.com,doctor,Nigeria,5,desktop,user_logout,7,0.3,medium,2025-08-24T05:25:33.908656,True,False,False,False,short
nurse_056,nurse_056,nurse_056@hospital.com,nurse,UK,4,mobile,page_view_prescriptions,43,0.25,medium,2025-09-06T04:43:52.908656,True,False,False,False,medium
employee_088,employee_088,employee_088@hospital.com,employee,Vietnam,21,desktop,suspicious_activity_detected,3,0.7,high,2025-09-07T21:56:25.908656,True,False,False,False,short
nurse_039,nurse_039,nurse_039@hospital.com,nurse,Canada,2,mobile,user_login,10,0.25,medium,2025-08-21T02:33:24.908656,False,False,False,False,short
guest_094,guest_094,guest_094@hospital.com,guest,Nigeria,8,desktop,user_login,15,0.65,high,2025-09-14T08:23:05.908656,True,False,False,False,short
accountant_072,accountant_072,accountant_072@hospital.com,accountant,UK,3,mobile,access_financial_report,9,0.45,medium,2025-09-02T03:53:51.908656,False,False,False,False,short
guest_092,guest_092,guest_092@hospital.com,guest,Vietnam,0,mobile,user_logout,5,0.55,high,2025-09-15T00:59:53.908656,False,False,False,False,short
contractor_059,contractor_059,contractor_059@hospital.com,contractor,UK,10,desktop,click_nav_financial_header,125,0.4,medium,2025-08-28T10:14:31.908656,False,True,False,False,long
employee_083,employee_083,employee_083@hospital.com,employee,Germany,0,mobile,page_view_home,30,0.55,high,2025-09-10T00:04:21.908656,False,False,False,False,medium
doctor_025,doctor_025,doctor_025@hospital.com,doctor,Vietnam,21,desktop,user_login,225,0.4,medium,2025-08-31T21:38:17.908656,True,False,False,False,long
nurse_053,nurse_053,nurse_053@hospital.com,nurse,Nigeria,18,desktop,page_view_prescriptions,107,0.35,medium,2025-09-04T18:28:37.908656,False,False,False,False,medium
nurse_043,nurse_043,nurse_043@hospital.com,nurse,US,19,desktop,user_logout,9,0.3,medium,2025-09-05T19:08:06.908656,False,False,False,False,short
doctor_022,doctor_022,doctor_022@hospital.com,doctor,Vietnam,5,desktop,user_logout,26,0.35,medium,2025-08-22T05:44:08.908656,False,False,False,False,short
nurse_044,nurse_044,nurse_044@hospital.com,nurse,UK,12,mobile,user_login,5,0.2,low,2025-08-26T12:46:00.908656,False,True,False,False,short
doctor_027,doctor_027,doctor_027@hospital.com,doctor,Nigeria,9,desktop,page_view_medical_records,9,0.25,medium,2025-09-19T09:53:53.909656,False,True,False,False,short
nurse_042,nurse_042,nurse_042@hospital.com,nurse,Australia,4,desktop,page_view_prescriptions,16,0.3,medium,2025-09-12T04:50:52.909656,False,False,False,False,short
doctor_012,doctor_012,doctor_012@hospital.com,doctor,Vietnam,7,desktop,user_login,5,0.35,medium,2025-09-06T07:44:28.909656,True,False,False,False,short
employee_084,employee_084,employee_084@hospital.com,employee,Vietnam,6,mobile,user_logout,7,0.4,medium,2025-08-26T06:17:46.909656,False,False,False,False,short
manager_005,manager_005,manager_005@hospital.com,manager,Australia,17,mobile,user_logout,22,0.35,medium,2025-09-07T17:11:45.909656,True,True,False,False,short
nurse_057,nurse_057,nurse_057@hospital.com,nurse,Nigeria,20,desktop,access_patient_record,10,0.3,medium,2025-09-12T20:05:40.909656,False,False,False,False,short
nurse_029,nurse_029,nurse_029@hospital.com,nurse,UK,6,new,page_view_prescriptions,11,0.4,medium,2025-08-31T06:27:00.909656,True,False,False,False,short
nurse_032,nurse_032,nurse_032@hospital.com,nurse,US,11,desktop,click_nav_medical_header,8,0.3,medium,2025-08-22T11:29:57.909656,False,True,False,False,short
employee_076,employee_076,employee_076@hospital.com,employee,Singapore,20,mobile,page_view_dashboard,9,0.5,high,2025-09-16T20:22:39.909656,False,False,False,False,short
